tabela_origem,url_origem,Nome,Unnamed: 3,Lvl,Voc,Volume,Bônus de Skill,Proteção,Peso,Dropa de,Arm,Cargas,Duração (min),Atributos,Bônus,Tipo de Dano,Dano Médio,Mana por Ataque,Slots,Tier,Localização,Agrupável,Notas,Mãos,Atq,Dano Elemental,Def,Mod. de Defesa,Peso (em oz),Regeneração (em segs),Agrup.,Alcance,Hit%,Elemental Bond,Spell Words,Prem,Lvl p/ fazer,Lvl p/ usar,Magic Level p/ usar,Mana p/ fazer,Soul Points,Efeito,texto_unificado,texto_normalizado,tokens,tokens_sem_stopwords,lemmas,stems
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Elven Amulet,,0,Todas,,,"Physical +5%, Fire +5%, Earth +5%, Energy +5%, Ice +5%, Holy +5%, Death +5%",2.70,"Arachnophobica, Burning Gladiator, Burster Spectre, Crazed Winter Rearguard, Crypt Warden, Elf Arcanist, Lamassu, Tremendous Tyrant.",0,50,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Elven Amulet 0 Todas Physical +5%, Fire +5%, Earth +5%, Energy +5%, Ice +5%, Holy +5%, Death +5% 2.70 Arachnophobica, Burning Gladiator, Burster Spectre, Crazed Winter Rearguard, Crypt Warden, Elf Arcanist, Lamassu, Tremendous Tyrant. 0 50 - Nenhum. Nenhum.",elven amulet 0 todas physical +5% fire +5% earth +5% energy +5% ice +5% holy +5% death +5% 2 70 arachnophobica burning gladiator burster spectre crazed winter rearguard crypt warden elf arcanist lamassu tremendous tyrant 0 50 - nenhum nenhum,elven amulet 0 todas physical +5 % fire +5 % earth +5 % energy +5 % ice +5 % holy +5 % death +5 % 2 70 arachnophobica burning gladiator burster spectre crazed winter rearguard crypt warden elf arcanist lamassu tremendous tyrant 0 50 - nenhum nenhum,elven amulet 0 physical +5 % fire +5 % earth +5 % energy +5 % ice +5 % holy +5 % death +5 % 2 70 arachnophobica burning gladiator burster spectre crazed winter rearguard crypt warden elf arcanist lamassu tremendous tyrant 0 50 -,elven amuletr 0 physical +5 % firir +5 % earth +5 % energy +5 % ice +5 % holy +5 % death +5 % 2 70 arachnophobica burning gladiator burster spectre crazed winter rearguard crypt warden elf arcanist lamassu tremendous tyrant 0 50 -,elven amulet 0 physical +5 % fir +5 % earth +5 % energy +5 % ice +5 % holy +5 % death +5 % 2 70 arachnophob burning gladiator burst spectr crazed wint rearguard crypt warden elf arcanist lamassu tremendous tyrant 0 50 -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Emerald Necklace,,0,Todas,,,Nenhuma.,4.50,Ninguém.,0,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Emerald Necklace 0 Todas Nenhuma. 4.50 Ninguém. 0 - - Nenhum. Nenhum.,emerald necklace 0 todas nenhuma 4 50 ninguém 0 - - nenhum nenhum,emerald necklace 0 todas nenhuma 4 50 ninguém 0 - - nenhum nenhum,emerald necklace 0 4 50 0 - -,emerald necklace 0 4 50 0 - -,emerald necklac 0 4 50 0 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Enchanted Merudri Brooch,,220,Monks,,,"Physical +4%, Fire +15%",4.50,Ravenous Hunger,0,-,120,Nenhum.,"Fist Fighting +3, Magic Level +1",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enchanted Merudri Brooch 220 Monks Physical +4%, Fire +15% 4.50 Ravenous Hunger 0 - 120 Nenhum. Fist Fighting +3, Magic Level +1",enchanted merudri brooch 220 monks physical +4% fire +15% 4 50 ravenous hunger 0 - 120 nenhum fist fighting +3 magic level +1,enchanted merudri brooch 220 monks physical +4 % fire +15 % 4 50 ravenous hunger 0 - 120 nenhum fist fighting +3 magic level +1,enchanted merudri brooch 220 monks physical +4 % fire +15 % 4 50 ravenous hunger 0 - 120 fist fighting +3 magic level +1,enchanted merudri brooch 220 monk physical +4 % firir +15 % 4 50 ravenous hunger 0 - 120 fist fighting +3 magic level +1,enchanted merudr brooch 220 monks physical +4 % fir +15 % 4 50 ravenous hung 0 - 120 fist fighting +3 magic level +1
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Enchanted Pendulet,,180,Paladins,,,"Energy +18%, Physical +5%",6.50,Faceless Bane.,2,-,120,Nenhum.,Distance Fighting +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enchanted Pendulet 180 Paladins Energy +18%, Physical +5% 6.50 Faceless Bane. 2 - 120 Nenhum. Distance Fighting +3",enchanted pendulet 180 paladins energy +18% physical +5% 6 50 faceless bane 2 - 120 nenhum distance fighting +3,enchanted pendulet 180 paladins energy +18 % physical +5 % 6 50 faceless bane 2 - 120 nenhum distance fighting +3,enchanted pendulet 180 paladins energy +18 % physical +5 % 6 50 faceless bane 2 - 120 distance fighting +3,enchanted penduletr 180 paladim energy +18 % physical +5 % 6 50 faceless bane 2 - 120 distance fighting +3,enchanted pendulet 180 paladins energy +18 % physical +5 % 6 50 faceless ban 2 - 120 distanc fighting +3
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Enchanted Sleep Shawl,,180,Paladins,,,"Earth +24%, Physical +7%",4.30,The Nightmare Beast.,3,-,60,Nenhum.,Distance Fighting +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enchanted Sleep Shawl 180 Paladins Earth +24%, Physical +7% 4.30 The Nightmare Beast. 3 - 60 Nenhum. Distance Fighting +3",enchanted sleep shawl 180 paladins earth +24% physical +7% 4 30 the nightmare beast 3 - 60 nenhum distance fighting +3,enchanted sleep shawl 180 paladins earth +24 % physical +7 % 4 30 the nightmare beast 3 - 60 nenhum distance fighting +3,enchanted sleep shawl 180 paladins earth +24 % physical +7 % 4 30 the nightmare beast 3 - 60 distance fighting +3,enchanted sleep shawl 180 paladim earth +24 % physical +7 % 4 30 the nightmare beast 3 - 60 distance fighting +3,enchanted sleep shawl 180 paladins earth +24 % physical +7 % 4 30 the nightmar beast 3 - 60 distanc fighting +3
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Enchanted Theurgic Amulet,,220,Sorcerers and Druids,,,"Physical +3%, Earth +14%",5.00,"Bragrumol, Mozradek, Urmahlullu the Weakened, Xogixath.",2,-,120,Nenhum.,Magic Level +3,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enchanted Theurgic Amulet 220 Sorcerers and Druids Physical +3%, Earth +14% 5.00 Bragrumol, Mozradek, Urmahlullu the Weakened, Xogixath. 2 - 120 Nenhum. Magic Level +3",enchanted theurgic amulet 220 sorcerers and druids physical +3% earth +14% 5 00 bragrumol mozradek urmahlullu the weakened xogixath 2 - 120 nenhum magic level +3,enchanted theurgic amulet 220 sorcerers and druids physical +3 % earth +14 % 5 00 bragrumol mozradek urmahlullu the weakened xogixath 2 - 120 nenhum magic level +3,enchanted theurgic amulet 220 sorcerers and druids physical +3 % earth +14 % 5 00 bragrumol mozradek urmahlullu the weakened xogixath 2 - 120 magic level +3,enchanted theurgic amulet 220 sorcerer and druids physical +3 % earth +14 % 5 00 bragrumol mozradek urmahlullu the weakened xogixath 2 - 120 magic level +3,enchanted theurgic amulet 220 sorcerers and druids physical +3 % earth +14 % 5 00 bragrumol mozradek urmahlullu the weakened xogixath 2 - 120 magic level +3
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Enchanted Turtle Amulet,,200,Knights,,,"Physical +7%, Ice +15%",4.80,Timira the Many-Headed.,3,-,120,Nenhum.,"Sword Fighting +3, Club Fighting +3, Axe Fighting +3",,,,,,,,,,,,,,,,,,,,,,,,,,,,"Enchanted Turtle Amulet 200 Knights Physical +7%, Ice +15% 4.80 Timira the Many-Headed. 3 - 120 Nenhum. Sword Fighting +3, Club Fighting +3, Axe Fighting +3",enchanted turtle amulet 200 knights physical +7% ice +15% 4 80 timira the many-headed 3 - 120 nenhum sword fighting +3 club fighting +3 axe fighting +3,enchanted turtle amulet 200 knights physical +7 % ice +15 % 4 80 timira the many-headed 3 - 120 nenhum sword fighting +3 club fighting +3 axe fighting +3,enchanted turtle amulet 200 knights physical +7 % ice +15 % 4 80 timira the many-headed 3 - 120 sword fighting +3 club fighting +3 axe fighting +3,enchanted turtle amulet 200 knights physical +7 % ice +15 % 4 80 timira the many-headed 3 - 120 sword fighting +3 club fighting +3 axe fighting +3,enchanted turtl amulet 200 knights physical +7 % ice +15 % 4 80 tim the many-headed 3 - 120 sword fighting +3 club fighting +3 axe fighting +3
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Enchanted Werewolf Amulet,,0,Todas,,,Physical +6%,5.50,Ninguém.,3,-,60,Fornece uma pequena quantidade de luz.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Enchanted Werewolf Amulet 0 Todas Physical +6% 5.50 Ninguém. 3 - 60 Fornece uma pequena quantidade de luz. Nenhum.,enchanted werewolf amulet 0 todas physical +6% 5 50 ninguém 3 - 60 fornece uma pequena quantidade de luz nenhum,enchanted werewolf amulet 0 todas physical +6 % 5 50 ninguém 3 - 60 fornece uma pequena quantidade de luz nenhum,enchanted werewolf amulet 0 physical +6 % 5 50 3 - 60 fornece pequena quantidade luz,enchanted werewolf amulet 0 physical +6 % 5 50 3 - 60 fornecer pequeno quantidade luz,enchanted werewolf amulet 0 physical +6 % 5 50 3 - 60 fornec pequen quantidad luz
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Exotic Amulet,,180,Todas,,,"Physical +4%, Earth +5%",7.30,Ratmiral Blackwhiskers.,0,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Exotic Amulet 180 Todas Physical +4%, Earth +5% 7.30 Ratmiral Blackwhiskers. 0 - - Nenhum. Nenhum.",exotic amulet 180 todas physical +4% earth +5% 7 30 ratmiral blackwhiskers 0 - - nenhum nenhum,exotic amulet 180 todas physical +4 % earth +5 % 7 30 ratmiral blackwhiskers 0 - - nenhum nenhum,exotic amulet 180 physical +4 % earth +5 % 7 30 ratmiral blackwhiskers 0 - -,exotic amulet 180 physical +4 % earth +5 % 7 30 ratmiral blackwhisker 0 - -,exotic amulet 180 physical +4 % earth +5 % 7 30 ratmiral blackwhiskers 0 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Ferumbras' Amulet,,100,Todas,,,Nenhuma.,5.00,Ferumbras Mortal Shell.,3,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ferumbras' Amulet 100 Todas Nenhuma. 5.00 Ferumbras Mortal Shell. 3 - - Nenhum. Nenhum.,ferumbras amulet 100 todas nenhuma 5 00 ferumbras mortal shell 3 - - nenhum nenhum,ferumbras amulet 100 todas nenhuma 5 00 ferumbras mortal shell 3 - - nenhum nenhum,ferumbras amulet 100 5 00 ferumbras mortal shell 3 - -,ferumbra amulet 100 5 00 ferumbra mortal shell 3 - -,ferumbr amulet 100 5 00 ferumbr mortal shell 3 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Foxtail Amulet,,100,Todas,,,Physical +5%,5.00,Ninguém.,2,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Foxtail Amulet 100 Todas Physical +5% 5.00 Ninguém. 2 - - Nenhum. Nenhum.,foxtail amulet 100 todas physical +5% 5 00 ninguém 2 - - nenhum nenhum,foxtail amulet 100 todas physical +5 % 5 00 ninguém 2 - - nenhum nenhum,foxtail amulet 100 physical +5 % 5 00 2 - -,foxtail amulet 100 physical +5 % 5 00 2 - -,foxtail amulet 100 physical +5 % 5 00 2 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Garlic Necklace,,0,Todas,,,Life Drain +20%,3.80,"Arachnophobica, Blightwalker, Burster Spectre, Exotic Bat, Novice of the Cult, Witch.",0,150,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Garlic Necklace 0 Todas Life Drain +20% 3.80 Arachnophobica, Blightwalker, Burster Spectre, Exotic Bat, Novice of the Cult, Witch. 0 150 - Nenhum. Nenhum.",garlic necklace 0 todas life drain +20% 3 80 arachnophobica blightwalker burster spectre exotic bat novice of the cult witch 0 150 - nenhum nenhum,garlic necklace 0 todas life drain +20 % 3 80 arachnophobica blightwalker burster spectre exotic bat novice of the cult witch 0 150 - nenhum nenhum,garlic necklace 0 life drain +20 % 3 80 arachnophobica blightwalker burster spectre exotic bat novice of the cult witch 0 150 -,garlic necklace 0 life drain +20 % 3 80 arachnophobica blightwalker burster spectre exotic bat novice of the cult witch 0 150 -,garlic necklac 0 lif drain +20 % 3 80 arachnophob blightwalk burst spectr exotic bat novic of the cult witch 0 150 -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Garnet Necklace,,0,Todas,,,Nenhuma.,5.00,Ninguém.,0,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Garnet Necklace 0 Todas Nenhuma. 5.00 Ninguém. 0 - - Nenhum. Nenhum.,garnet necklace 0 todas nenhuma 5 00 ninguém 0 - - nenhum nenhum,garnet necklace 0 todas nenhuma 5 00 ninguém 0 - - nenhum nenhum,garnet necklace 0 5 00 0 - -,garnet necklace 0 5 00 0 - -,garnet necklac 0 5 00 0 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Gearwheel Chain,,75,Todas,,,Nenhuma.,10.00,"Control Tower, Glooth Bomb, Glooth Golem, Rustheap Golem, Sir Leonard, Walker.",3,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gearwheel Chain 75 Todas Nenhuma. 10.00 Control Tower, Glooth Bomb, Glooth Golem, Rustheap Golem, Sir Leonard, Walker. 3 - - Nenhum. Nenhum.",gearwheel chain 75 todas nenhuma 10 00 control tower glooth bomb glooth golem rustheap golem sir leonard walker 3 - - nenhum nenhum,gearwheel chain 75 todas nenhuma 10 00 control tower glooth bomb glooth golem rustheap golem sir leonard walker 3 - - nenhum nenhum,gearwheel chain 75 10 00 control tower glooth bomb glooth golem rustheap golem sir leonard walker 3 - -,gearwheel chain 75 10 00 control tower glooth bomb glooth golem rustheap goler sir leonard walker 3 - -,gearwheel chain 75 10 00 control tow glooth bomb glooth gol rustheap gol sir leonard walk 3 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Gill Necklace,,150,Todas,,,"Physical +15%, Earth +10%",4.10,Ninguém.,0,750,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Gill Necklace 150 Todas Physical +15%, Earth +10% 4.10 Ninguém. 0 750 - Nenhum. Nenhum.",gill necklace 150 todas physical +15% earth +10% 4 10 ninguém 0 750 - nenhum nenhum,gill necklace 150 todas physical +15 % earth +10 % 4 10 ninguém 0 750 - nenhum nenhum,gill necklace 150 physical +15 % earth +10 % 4 10 0 750 -,gill necklace 150 physical +15 % earth +10 % 4 10 0 750 -,gill necklac 150 physical +15 % earth +10 % 4 10 0 750 -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Glacier Amulet,,60,Todas,,,"Ice +20%, Energy -10%",5.00,"Animated Feather, Bashmu, Bluebeak, Burster Spectre, Cave Chimera, Crazed Winter Rearguard, Crazed Winter Vanguard, Goggle Cake, Monk's Apparition, Sea Serpent, Seacrest Serpent, Spiky Carnivor, Tarbaz.",0,200,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glacier Amulet 60 Todas Ice +20%, Energy -10% 5.00 Animated Feather, Bashmu, Bluebeak, Burster Spectre, Cave Chimera, Crazed Winter Rearguard, Crazed Winter Vanguard, Goggle Cake, Monk's Apparition, Sea Serpent, Seacrest Serpent, Spiky Carnivor, Tarbaz. 0 200 - Nenhum. Nenhum.",glacier amulet 60 todas ice +20% energy -10% 5 00 animated feather bashmu bluebeak burster spectre cave chimera crazed winter rearguard crazed winter vanguard goggle cake monk s apparition sea serpent seacrest serpent spiky carnivor tarbaz 0 200 - nenhum nenhum,glacier amulet 60 todas ice +20 % energy -10 % 5 00 animated feather bashmu bluebeak burster spectre cave chimera crazed winter rearguard crazed winter vanguard goggle cake monk s apparition sea serpent seacrest serpent spiky carnivor tarbaz 0 200 - nenhum nenhum,glacier amulet 60 ice +20 % energy -10 % 5 00 animated feather bashmu bluebeak burster spectre cave chimera crazed winter rearguard crazed winter vanguard goggle cake monk s apparition sea serpent seacrest serpent spiky carnivor tarbaz 0 200 -,glacier amulet 60 ice +20 % energy -10 % 5 00 animated feather bashmu bluebeak burster spectre cave chimer crazed winter rearguard crazed winter vanguard goggle cake monk s apparition sea serpent seacrest serpent spiky carnivor tarbaz 0 200 -,glac amulet 60 ice +20 % energy -10 % 5 00 animated feath bashmu bluebeak burst spectr cav chim crazed wint rearguard crazed wint vanguard goggl cak monk s apparition sea serpent seacrest serpent spiky carnivor tarbaz 0 200 -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Glooth Amulet,,75,Sorcerers and Druids,,,"Physical +10%, Fire +10%, Earth +10%, Energy +10%, Ice +10%, Holy +10%, e Death +10%",2.20,"Blood Beast, Devourer (Criatura), Glooth Anemone, Glooth Bandit, Glooth Blob, Glooth Brigand, Glooth Fairy, Glooth Golem, Lisa, Rot Elemental.",0,20,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Glooth Amulet 75 Sorcerers and Druids Physical +10%, Fire +10%, Earth +10%, Energy +10%, Ice +10%, Holy +10%, e Death +10% 2.20 Blood Beast, Devourer (Criatura), Glooth Anemone, Glooth Bandit, Glooth Blob, Glooth Brigand, Glooth Fairy, Glooth Golem, Lisa, Rot Elemental. 0 20 - Nenhum. Nenhum.",glooth amulet 75 sorcerers and druids physical +10% fire +10% earth +10% energy +10% ice +10% holy +10% e death +10% 2 20 blood beast devourer criatura glooth anemone glooth bandit glooth blob glooth brigand glooth fairy glooth golem lisa rot elemental 0 20 - nenhum nenhum,glooth amulet 75 sorcerers and druids physical +10 % fire +10 % earth +10 % energy +10 % ice +10 % holy +10 % e death +10 % 2 20 blood beast devourer criatura glooth anemone glooth bandit glooth blob glooth brigand glooth fairy glooth golem lisa rot elemental 0 20 - nenhum nenhum,glooth amulet 75 sorcerers and druids physical +10 % fire +10 % earth +10 % energy +10 % ice +10 % holy +10 % death +10 % 2 20 blood beast devourer criatura glooth anemone glooth bandit glooth blob glooth brigand glooth fairy glooth golem lisa rot elemental 0 20 -,glooth amuletr 75 sorcerer and druids physical +10 % firir +10 % earth +10 % energy +10 % ice +10 % holy +10 % death +10 % 2 20 blood beast devourer criatura glooth anemone glooth bandit glooth blob glooth brigand glooth fairy glooth goler lisa rot elemental 0 20 -,glooth amulet 75 sorcerers and druids physical +10 % fir +10 % earth +10 % energy +10 % ice +10 % holy +10 % death +10 % 2 20 blood beast devour criatur glooth anemon glooth bandit glooth blob glooth brigand glooth fairy glooth gol lis rot elemental 0 20 -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Golden Amulet,,0,Todas,,,Nenhuma.,8.30,Hellgorak.,0,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Amulet 0 Todas Nenhuma. 8.30 Hellgorak. 0 - - Nenhum. Nenhum.,golden amulet 0 todas nenhuma 8 30 hellgorak 0 - - nenhum nenhum,golden amulet 0 todas nenhuma 8 30 hellgorak 0 - - nenhum nenhum,golden amulet 0 8 30 hellgorak 0 - -,golden amulet 0 8 30 hellgorak 0 - -,golden amulet 0 8 30 hellgorak 0 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Golden Hyaena Pendant,,0,Todas,,,Nenhuma.,3.50,King Zelos.,0,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Hyaena Pendant 0 Todas Nenhuma. 3.50 King Zelos. 0 - - Nenhum. Nenhum.,golden hyaena pendant 0 todas nenhuma 3 50 king zelos 0 - - nenhum nenhum,golden hyaena pendant 0 todas nenhuma 3 50 king zelos 0 - - nenhum nenhum,golden hyaena pendant 0 3 50 king zelos 0 - -,golden hyaena pendant 0 3 50 king zelo 0 - -,golden hyaen pendant 0 3 50 king zel 0 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Golden Scorpion Pendant,,0,Todas,,,Nenhuma.,3.00,Desconhecido.,0,-,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,Golden Scorpion Pendant 0 Todas Nenhuma. 3.00 Desconhecido. 0 - - Nenhum. Nenhum.,golden scorpion pendant 0 todas nenhuma 3 00 desconhecido 0 - - nenhum nenhum,golden scorpion pendant 0 todas nenhuma 3 00 desconhecido 0 - - nenhum nenhum,golden scorpion pendant 0 3 00 0 - -,golden scorpion pendant 0 3 00 0 - -,golden scorpion pendant 0 3 00 0 - -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Greater Garlic Necklace,,0,Todas,,,Life Drain +50%,6.30,"Norcferatu Heartless, Norcferatu Nightweaver,",0,500,-,Nenhum.,Nenhum.,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greater Garlic Necklace 0 Todas Life Drain +50% 6.30 Norcferatu Heartless, Norcferatu Nightweaver, 0 500 - Nenhum. Nenhum.",greater garlic necklace 0 todas life drain +50% 6 30 norcferatu heartless norcferatu nightweaver 0 500 - nenhum nenhum,greater garlic necklace 0 todas life drain +50 % 6 30 norcferatu heartless norcferatu nightweaver 0 500 - nenhum nenhum,greater garlic necklace 0 life drain +50 % 6 30 norcferatu heartless norcferatu nightweaver 0 500 -,greater garlic necklace 0 life drain +50 % 6 30 norcferatu heartless norcferatu nightweaver 0 500 -,great garlic necklac 0 lif drain +50 % 6 30 norcferatu heartless norcferatu nightweav 0 500 -
tabela_1,https://www.tibiawiki.com.br/wiki/Amuletos_e_Colares,Harmony Amulet,,8,Monks,,,Nenhuma.,5.10,Desconhecido.,2,-,-,Nenhum.,Fist Fighting +1,,,,,,,,,,,,,,,,,,,,,,,,,,,,Harmony Amulet 8 Monks Nenhuma. 5.10 Desconhecido. 2 - - Nenhum. Fist Fighting +1,harmony amulet 8 monks nenhuma 5 10 desconhecido 2 - - nenhum fist fighting +1,harmony amulet 8 monks nenhuma 5 10 desconhecido 2 - - nenhum fist fighting +1,harmony amulet 8 monks 5 10 2 - - fist fighting +1,harmony amuletr 8 monk 5 10 2 - - fist fighting +1,harmony amulet 8 monks 5 10 2 - - fist fighting +1
